x1;y1;x2;y2;class;manufacturer;type;class_name;manufacturer_name;type_name;image
160;170;1007;683;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;01964.jpg
38;10;255;199;78;10;3;Chrysler Town and Country Minivan 2012;Chrysler;Minivan;01965.jpg
24;37;276;169;32;4;5;BMW X5 SUV 2007;BMW;SUV;01966.jpg
2;1;259;194;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;01967.jpg
41;97;608;392;47;7;4;Buick Regal GS 2012;Buick;Sedan;01968.jpg
25;120;615;361;84;12;8;Dodge Caliber Wagon 2007;Dodge;Wagon;01969.jpg
32;79;431;228;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;01970.jpg
92;459;1215;889;77;10;0;Chrysler Sebring Convertible 2010;Chrysler;Convertible;01971.jpg
37;67;237;168;5;1;4;Acura TSX Sedan 2012;Acura;Sedan;01972.jpg
16;12;188;115;158;31;0;Maybach Landaulet Convertible 2012;Maybach;Convertible;01973.jpg
99;114;306;191;190;46;2;Volkswagen Golf Hatchback 2012;Volkswagen;Hatchback;01974.jpg
159;307;997;605;57;9;1;Chevrolet Corvette Ron Fellows Edition Z06 2007;Chevrolet;Coupe;01975.jpg
38;154;474;301;161;34;0;Mercedes-Benz 300-Class Convertible 1993;Mercedes-Benz;Convertible;01976.jpg
53;45;530;370;87;12;6;Dodge Ram Pickup 3500 Quad Cab 2009;Dodge;Truck;01977.jpg
13;23;244;160;51;8;4;Cadillac CTS-V Sedan 2012;Cadillac;Sedan;01978.jpg
131;264;470;434;107;17;0;Ford Mustang Convertible 2007;Ford;Convertible;01979.jpg
97;193;923;631;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;01980.jpg
25;34;413;235;31;4;0;BMW 6 Series Convertible 2007;BMW;Convertible;01981.jpg
19;68;476;338;107;17;0;Ford Mustang Convertible 2007;Ford;Convertible;01982.jpg
102;163;723;454;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;01983.jpg
12;189;741;415;57;9;1;Chevrolet Corvette Ron Fellows Edition Z06 2007;Chevrolet;Coupe;01984.jpg
35;162;624;456;184;43;4;Suzuki SX4 Sedan 2012;Suzuki;Sedan;01985.jpg
47;85;588;374;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;01986.jpg
64;123;548;346;52;8;5;Cadillac SRX SUV 2012;Cadillac;SUV;01987.jpg
32;52;593;324;105;16;4;Fisker Karma Sedan 2012;Fisker;Sedan;01988.jpg
145;182;659;440;144;25;1;Jaguar XK XKR 2012;Jaguar;Coupe;01989.jpg
20;75;462;331;33;4;5;BMW X6 SUV 2012;BMW;SUV;01990.jpg
63;28;632;351;33;4;5;BMW X6 SUV 2012;BMW;SUV;01991.jpg
31;1;640;220;194;47;4;Volvo 240 Sedan 1993;Volvo;Sedan;01992.jpg
31;110;405;263;34;4;1;BMW M3 Coupe 2012;BMW;Coupe;01993.jpg
28;36;250;143;38;4;0;BMW Z4 Convertible 2012;BMW;Convertible;01994.jpg
84;87;621;411;153;27;1;Lamborghini Diablo Coupe 2001;Lamborghini;Coupe;01995.jpg
128;126;767;437;165;34;4;Mercedes-Benz S-Class Sedan 2012;Mercedes-Benz;Sedan;01996.jpg
147;178;951;633;192;46;2;Volkswagen Beetle Hatchback 2012;Volkswagen;Hatchback;01997.jpg
12;39;237;166;108;17;3;Ford Freestar Minivan 2007;Ford;Minivan;01998.jpg
68;120;433;330;124;20;6;HUMMER H3T Crew Cab 2010;HUMMER;Truck;01999.jpg
38;75;380;193;40;5;4;Bentley Arnage Sedan 2009;Bentley;Sedan;02000.jpg
56;110;609;440;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;02001.jpg
8;1;272;134;52;8;5;Cadillac SRX SUV 2012;Cadillac;SUV;02002.jpg
10;340;1591;950;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;02003.jpg
50;162;640;425;5;1;4;Acura TSX Sedan 2012;Acura;Sedan;02004.jpg
17;75;279;158;141;23;1;Infiniti G Coupe IPL 2012;Infiniti;Coupe;02005.jpg
57;43;194;127;34;4;1;BMW M3 Coupe 2012;BMW;Coupe;02006.jpg
24;16;454;304;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;02007.jpg
31;146;615;444;115;17;4;Ford Focus Sedan 2007;Ford;Sedan;02008.jpg
14;22;262;122;25;3;1;Audi TT RS Coupe 2012;Audi;Coupe;02009.jpg
66;46;545;426;37;4;5;BMW X3 SUV 2012;BMW;SUV;02010.jpg
318;76;1193;711;191;46;2;Volkswagen Golf Hatchback 1991;Volkswagen;Hatchback;02011.jpg
128;71;417;292;90;12;6;Dodge Dakota Crew Cab 2010;Dodge;Truck;02012.jpg
73;56;591;395;168;36;2;Nissan Leaf Hatchback 2012;Nissan;Hatchback;02013.jpg
96;222;647;420;54;9;6;Chevrolet Silverado 1500 Hybrid Crew Cab 2012;Chevrolet;Truck;02014.jpg
35;114;550;327;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;02015.jpg
65;122;568;325;77;10;0;Chrysler Sebring Convertible 2010;Chrysler;Convertible;02016.jpg
33;200;1001;661;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;02017.jpg
210;82;944;734;32;4;5;BMW X5 SUV 2007;BMW;SUV;02018.jpg
54;69;546;379;52;8;5;Cadillac SRX SUV 2012;Cadillac;SUV;02019.jpg
103;335;1151;784;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;02020.jpg
7;59;390;328;146;26;5;Jeep Wrangler SUV 2012;Jeep;SUV;02021.jpg
133;61;582;318;63;9;4;Chevrolet Sonic Sedan 2012;Chevrolet;Sedan;02022.jpg
43;49;266;176;82;11;8;Daewoo Nubira Wagon 2002;Daewoo;Wagon;02023.jpg
20;110;415;294;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;02024.jpg
10;42;310;180;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;02025.jpg
154;74;593;444;124;20;6;HUMMER H3T Crew Cab 2010;HUMMER;Truck;02026.jpg
69;123;1073;705;28;4;1;BMW 1 Series Coupe 2012;BMW;Coupe;02027.jpg
24;96;414;317;175;40;0;Rolls-Royce Phantom Drophead Coupe Convertible 2012;Rolls-Royce;Convertible;02028.jpg
6;14;216;107;31;4;0;BMW 6 Series Convertible 2007;BMW;Convertible;02029.jpg
29;51;259;187;118;18;5;GMC Terrain SUV 2012;GMC;SUV;02030.jpg
33;12;226;191;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;02031.jpg
12;99;380;216;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;02032.jpg
19;34;241;158;34;4;1;BMW M3 Coupe 2012;BMW;Coupe;02033.jpg
10;27;310;134;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;02034.jpg
11;123;500;358;120;18;5;GMC Yukon Hybrid SUV 2012;GMC;SUV;02035.jpg
47;89;639;395;119;18;7;GMC Savana Van 2012;GMC;Van;02036.jpg
115;164;1342;669;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;02037.jpg
70;3;617;337;96;12;4;Dodge Charger Sedan 2012;Dodge;Sedan;02038.jpg
22;159;977;588;194;47;4;Volvo 240 Sedan 1993;Volvo;Sedan;02039.jpg
24;59;294;221;97;12;4;Dodge Charger SRT-8 2009;Dodge;Sedan;02040.jpg
73;278;1010;659;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;02041.jpg
181;124;1780;1057;27;4;0;BMW 1 Series Convertible 2012;BMW;Convertible;02042.jpg
132;89;940;686;146;26;5;Jeep Wrangler SUV 2012;Jeep;SUV;02043.jpg
129;165;793;545;23;3;4;Audi S4 Sedan 2012;Audi;Sedan;02044.jpg
135;86;463;300;177;40;4;Rolls-Royce Phantom Sedan 2012;Rolls-Royce;Sedan;02045.jpg
24;123;618;354;32;4;5;BMW X5 SUV 2007;BMW;SUV;02046.jpg
43;50;136;90;57;9;1;Chevrolet Corvette Ron Fellows Edition Z06 2007;Chevrolet;Coupe;02047.jpg
27;17;297;209;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;02048.jpg
30;65;331;199;1;0;5;AM General Hummer SUV 2000;AM;SUV;02050.jpg
54;135;1461;822;194;47;4;Volvo 240 Sedan 1993;Volvo;Sedan;02051.jpg
26;98;372;219;47;7;4;Buick Regal GS 2012;Buick;Sedan;02052.jpg
22;12;245;178;111;17;6;Ford Ranger SuperCab 2011;Ford;Truck;02053.jpg
183;4;1186;780;196;48;0;smart fortwo Convertible 2012;smart;Convertible;02054.jpg
22;160;580;385;11;2;1;Aston Martin Virage Coupe 2012;Aston;Coupe;02055.jpg
32;11;456;307;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;02056.jpg
36;161;611;355;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;02057.jpg
12;67;496;266;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;02058.jpg
269;339;884;671;23;3;4;Audi S4 Sedan 2012;Audi;Sedan;02059.jpg
11;52;595;293;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;02060.jpg
43;110;646;427;183;43;2;Suzuki SX4 Hatchback 2012;Suzuki;Hatchback;02061.jpg
31;52;453;239;174;39;3;Ram C/V Cargo Van Minivan 2012;Ram;Minivan;02062.jpg
39;113;467;320;35;4;4;BMW M5 Sedan 2010;BMW;Sedan;02063.jpg
2;22;296;199;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;02064.jpg
73;163;674;401;2;1;4;Acura RL Sedan 2012;Acura;Sedan;02065.jpg
46;315;1249;943;98;13;2;Eagle Talon Hatchback 1998;Eagle;Hatchback;02066.jpg
241;78;1105;781;194;47;4;Volvo 240 Sedan 1993;Volvo;Sedan;02067.jpg
32;56;783;453;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;02068.jpg
1;550;2320;2506;168;36;2;Nissan Leaf Hatchback 2012;Nissan;Hatchback;02069.jpg
74;38;375;289;95;12;5;Dodge Durango SUV 2007;Dodge;SUV;02070.jpg
21;2;233;100;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;02071.jpg
250;205;1092;759;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;02072.jpg
122;176;929;611;160;33;1;McLaren MP4-12C Coupe 2012;McLaren;Coupe;02073.jpg
18;67;496;342;86;12;6;Dodge Ram Pickup 3500 Crew Cab 2010;Dodge;Truck;02074.jpg
9;16;294;156;77;10;0;Chrysler Sebring Convertible 2010;Chrysler;Convertible;02075.jpg
17;69;247;157;161;34;0;Mercedes-Benz 300-Class Convertible 1993;Mercedes-Benz;Convertible;02076.jpg
2;78;478;249;77;10;0;Chrysler Sebring Convertible 2010;Chrysler;Convertible;02077.jpg
82;307;1369;1036;96;12;4;Dodge Charger Sedan 2012;Dodge;Sedan;02078.jpg
45;181;2582;1848;75;9;6;Chevrolet Silverado 1500 Regular Cab 2012;Chevrolet;Truck;02079.jpg
128;30;855;596;133;22;5;Hyundai Veracruz SUV 2012;Hyundai;SUV;02080.jpg
37;61;756;504;32;4;5;BMW X5 SUV 2007;BMW;SUV;02081.jpg
205;77;595;295;58;9;5;Chevrolet Traverse SUV 2012;Chevrolet;SUV;02082.jpg
51;116;630;371;152;27;1;Lamborghini Gallardo LP 570-4 Superleggera 2012;Lamborghini;Coupe;02083.jpg
328;260;1610;935;151;27;1;Lamborghini Aventador Coupe 2012;Lamborghini;Coupe;02084.jpg
13;40;257;143;116;17;7;Ford E-Series Wagon Van 2012;Ford;Van;02085.jpg
51;68;595;381;192;46;2;Volkswagen Beetle Hatchback 2012;Volkswagen;Hatchback;02086.jpg
19;533;3220;1953;30;4;8;BMW 3 Series Wagon 2012;BMW;Wagon;02087.jpg
2;2;300;208;118;18;5;GMC Terrain SUV 2012;GMC;SUV;02088.jpg
19;64;471;259;123;19;0;Geo Metro Convertible 1993;Geo;Convertible;02089.jpg
42;79;613;480;154;28;5;Land Rover Range Rover SUV 2012;Land Rover;SUV;02090.jpg
15;93;632;373;72;9;1;Chevrolet Monte Carlo Coupe 2007;Chevrolet;Coupe;02091.jpg
31;9;435;244;184;43;4;Suzuki SX4 Sedan 2012;Suzuki;Sedan;02092.jpg
19;91;482;311;113;17;6;Ford F-150 Regular Cab 2012;Ford;Truck;02093.jpg
89;43;542;339;146;26;5;Jeep Wrangler SUV 2012;Jeep;SUV;02094.jpg
90;189;1495;820;6;1;4;Acura Integra Type R 2001;Acura;Sedan;02095.jpg
33;156;736;524;44;5;4;Bentley Continental Flying Spur Sedan 2007;Bentley;Sedan;02096.jpg
18;1;999;507;75;9;6;Chevrolet Silverado 1500 Regular Cab 2012;Chevrolet;Truck;02097.jpg
15;17;636;440;58;9;5;Chevrolet Traverse SUV 2012;Chevrolet;SUV;02098.jpg
14;31;272;198;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;02099.jpg
66;64;598;385;89;12;5;Dodge Journey SUV 2012;Dodge;SUV;02100.jpg
17;39;237;156;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;02101.jpg
20;23;274;196;174;39;3;Ram C/V Cargo Van Minivan 2012;Ram;Minivan;02102.jpg
34;262;766;650;196;48;0;smart fortwo Convertible 2012;smart;Convertible;02103.jpg
25;215;625;411;173;38;4;Porsche Panamera Sedan 2012;Porsche;Sedan;02104.jpg
10;142;465;309;180;42;1;Spyker C8 Coupe 2009;Spyker;Coupe;02105.jpg
129;94;502;382;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;02106.jpg
23;57;232;186;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;02107.jpg
53;122;993;553;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;02108.jpg
31;51;635;399;48;7;5;Buick Rainier SUV 2007;Buick;SUV;02109.jpg
116;141;535;367;96;12;4;Dodge Charger Sedan 2012;Dodge;Sedan;02110.jpg
20;7;239;174;5;1;4;Acura TSX Sedan 2012;Acura;Sedan;02111.jpg
95;84;612;391;114;17;6;Ford F-150 Regular Cab 2007;Ford;Truck;02112.jpg
109;39;980;590;59;9;0;Chevrolet Camaro Convertible 2012;Chevrolet;Convertible;02113.jpg
9;37;651;477;23;3;4;Audi S4 Sedan 2012;Audi;Sedan;02114.jpg
11;37;441;206;51;8;4;Cadillac CTS-V Sedan 2012;Cadillac;Sedan;02115.jpg
26;66;379;258;30;4;8;BMW 3 Series Wagon 2012;BMW;Wagon;02116.jpg
1;79;1918;1120;153;27;1;Lamborghini Diablo Coupe 2001;Lamborghini;Coupe;02117.jpg
509;458;1031;686;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;02118.jpg
44;162;605;360;115;17;4;Ford Focus Sedan 2007;Ford;Sedan;02119.jpg
44;63;448;253;142;23;5;Infiniti QX56 SUV 2011;Infiniti;SUV;02120.jpg
143;114;546;374;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;02121.jpg
29;63;602;324;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;02122.jpg
74;88;517;354;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;02123.jpg
9;97;493;252;4;1;4;Acura TL Type-S 2008;Acura;Sedan;02124.jpg
21;77;622;466;74;9;6;Chevrolet Silverado 1500 Extended Cab 2012;Chevrolet;Truck;02125.jpg
7;20;298;197;143;24;5;Isuzu Ascender SUV 2008;Isuzu;SUV;02126.jpg
31;98;380;226;38;4;0;BMW Z4 Convertible 2012;BMW;Convertible;02127.jpg
63;328;1223;755;134;22;4;Hyundai Sonata Hybrid Sedan 2012;Hyundai;Sedan;02128.jpg
20;23;280;164;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;02129.jpg
42;89;588;377;19;3;2;Audi TT Hatchback 2011;Audi;Hatchback;02130.jpg
81;140;524;337;189;45;5;Toyota 4Runner SUV 2012;Toyota;SUV;02131.jpg
26;290;996;610;91;12;6;Dodge Dakota Club Cab 2007;Dodge;Truck;02132.jpg
126;143;907;715;117;17;4;Ford Fiesta Sedan 2012;Ford;Sedan;02133.jpg
147;149;905;654;57;9;1;Chevrolet Corvette Ron Fellows Edition Z06 2007;Chevrolet;Coupe;02134.jpg
67;103;533;366;87;12;6;Dodge Ram Pickup 3500 Quad Cab 2009;Dodge;Truck;02135.jpg
128;33;515;309;131;22;5;Hyundai Santa Fe SUV 2012;Hyundai;SUV;02136.jpg
19;118;557;340;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;02137.jpg
20;272;982;633;164;34;4;Mercedes-Benz E-Class Sedan 2012;Mercedes-Benz;Sedan;02138.jpg
2;3;217;117;161;34;0;Mercedes-Benz 300-Class Convertible 1993;Mercedes-Benz;Convertible;02139.jpg
35;176;492;480;61;9;4;Chevrolet Impala Sedan 2007;Chevrolet;Sedan;02140.jpg
14;164;1011;615;103;15;0;Ferrari 458 Italia Convertible 2012;Ferrari;Convertible;02141.jpg
74;70;251;170;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;02142.jpg
8;76;3640;2675;172;37;1;Plymouth Neon Coupe 1999;Plymouth;Coupe;02143.jpg
37;82;594;380;26;4;4;BMW ActiveHybrid 5 Sedan 2012;BMW;Sedan;02144.jpg
112;7;853;717;1;0;5;AM General Hummer SUV 2000;AM;SUV;02145.jpg
8;14;294;142;107;17;0;Ford Mustang Convertible 2007;Ford;Convertible;02146.jpg
74;114;585;432;178;41;2;Scion xD Hatchback 2012;Scion;Hatchback;02147.jpg
95;124;617;401;133;22;5;Hyundai Veracruz SUV 2012;Hyundai;SUV;02148.jpg
57;107;611;421;48;7;5;Buick Rainier SUV 2007;Buick;SUV;02149.jpg
55;82;564;338;169;36;7;Nissan NV Passenger Van 2012;Nissan;Van;02150.jpg
206;135;1543;1076;149;26;5;Jeep Compass SUV 2012;Jeep;SUV;02151.jpg
4;51;458;291;27;4;0;BMW 1 Series Convertible 2012;BMW;Convertible;02152.jpg
208;47;483;364;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;02153.jpg
67;62;212;185;29;4;4;BMW 3 Series Sedan 2012;BMW;Sedan;02154.jpg
86;38;197;151;45;6;0;Bugatti Veyron 16.4 Convertible 2009;Bugatti;Convertible;02155.jpg
54;55;305;220;123;19;0;Geo Metro Convertible 1993;Geo;Convertible;02156.jpg
156;175;484;332;118;18;5;GMC Terrain SUV 2012;GMC;SUV;02157.jpg
37;39;486;273;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;02158.jpg
56;200;514;396;144;25;1;Jaguar XK XKR 2012;Jaguar;Coupe;02159.jpg
63;5;940;723;169;36;7;Nissan NV Passenger Van 2012;Nissan;Van;02160.jpg
49;38;575;447;149;26;5;Jeep Compass SUV 2012;Jeep;SUV;02161.jpg
40;134;759;463;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;02162.jpg
104;325;1180;776;170;36;2;Nissan Juke Hatchback 2012;Nissan;Hatchback;02163.jpg
108;49;600;327;31;4;0;BMW 6 Series Convertible 2007;BMW;Convertible;02164.jpg
49;35;565;439;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;02165.jpg
23;113;617;367;117;17;4;Ford Fiesta Sedan 2012;Ford;Sedan;02166.jpg
185;454;1947;1129;107;17;0;Ford Mustang Convertible 2007;Ford;Convertible;02167.jpg
54;246;678;553;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;02168.jpg
52;27;575;418;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;02169.jpg
12;6;314;202;114;17;6;Ford F-150 Regular Cab 2007;Ford;Truck;02170.jpg
32;305;1595;981;18;3;8;Audi 100 Wagon 1994;Audi;Wagon;02171.jpg
49;49;203;164;34;4;1;BMW M3 Coupe 2012;BMW;Coupe;02172.jpg
184;284;840;696;105;16;4;Fisker Karma Sedan 2012;Fisker;Sedan;02173.jpg
366;293;1817;1222;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;02174.jpg
12;58;297;192;44;5;4;Bentley Continental Flying Spur Sedan 2007;Bentley;Sedan;02175.jpg
17;111;358;240;17;3;4;Audi 100 Sedan 1994;Audi;Sedan;02176.jpg
22;30;625;531;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;02177.jpg
15;77;454;272;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;02178.jpg
103;180;587;434;120;18;5;GMC Yukon Hybrid SUV 2012;GMC;SUV;02179.jpg
205;192;617;352;168;36;2;Nissan Leaf Hatchback 2012;Nissan;Hatchback;02180.jpg
31;74;549;384;48;7;5;Buick Rainier SUV 2007;Buick;SUV;02181.jpg
35;54;564;361;123;19;0;Geo Metro Convertible 1993;Geo;Convertible;02182.jpg
28;2;608;423;195;47;5;Volvo XC90 SUV 2007;Volvo;SUV;02183.jpg
95;30;492;256;180;42;1;Spyker C8 Coupe 2009;Spyker;Coupe;02184.jpg
47;208;997;667;20;3;4;Audi S6 Sedan 2011;Audi;Sedan;02185.jpg
56;67;420;284;178;41;2;Scion xD Hatchback 2012;Scion;Hatchback;02186.jpg
28;8;183;138;143;24;5;Isuzu Ascender SUV 2008;Isuzu;SUV;02187.jpg
58;1;582;373;30;4;8;BMW 3 Series Wagon 2012;BMW;Wagon;02188.jpg
36;331;857;692;163;34;1;Mercedes-Benz SL-Class Coupe 2009;Mercedes-Benz;Coupe;02189.jpg
10;67;575;302;172;37;1;Plymouth Neon Coupe 1999;Plymouth;Coupe;02190.jpg
1;28;272;157;156;29;4;Lincoln Town Car Sedan 2011;Lincoln;Sedan;02191.jpg
61;45;752;502;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;02192.jpg
52;42;504;315;174;39;3;Ram C/V Cargo Van Minivan 2012;Ram;Minivan;02193.jpg
80;155;471;320;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;02194.jpg
61;130;738;481;34;4;1;BMW M3 Coupe 2012;BMW;Coupe;02195.jpg
62;210;673;475;122;18;6;GMC Canyon Extended Cab 2012;GMC;Truck;02196.jpg
180;78;600;402;158;31;0;Maybach Landaulet Convertible 2012;Maybach;Convertible;02197.jpg
100;86;304;276;181;43;4;Suzuki Aerio Sedan 2007;Suzuki;Sedan;02198.jpg
4;56;395;229;104;15;1;Ferrari 458 Italia Coupe 2012;Ferrari;Coupe;02199.jpg
70;117;461;330;60;9;8;Chevrolet HHR SS 2010;Chevrolet;Wagon;02200.jpg
91;107;937;561;160;33;1;McLaren MP4-12C Coupe 2012;McLaren;Coupe;02201.jpg
295;120;1199;519;152;27;1;Lamborghini Gallardo LP 570-4 Superleggera 2012;Lamborghini;Coupe;02202.jpg
114;86;406;288;66;9;4;Chevrolet Cobalt SS 2010;Chevrolet;Sedan;02203.jpg
168;93;1131;699;173;38;4;Porsche Panamera Sedan 2012;Porsche;Sedan;02204.jpg
35;74;611;409;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;02205.jpg
61;82;948;673;132;22;5;Hyundai Tucson SUV 2012;Hyundai;SUV;02206.jpg
18;23;639;387;73;9;4;Chevrolet Malibu Sedan 2007;Chevrolet;Sedan;02207.jpg
46;43;473;375;179;42;0;Spyker C8 Convertible 2009;Spyker;Convertible;02208.jpg
25;76;563;312;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;02209.jpg
24;77;267;186;156;29;4;Lincoln Town Car Sedan 2011;Lincoln;Sedan;02210.jpg
41;135;365;300;116;17;7;Ford E-Series Wagon Van 2012;Ford;Van;02211.jpg
45;116;547;393;74;9;6;Chevrolet Silverado 1500 Extended Cab 2012;Chevrolet;Truck;02212.jpg
501;443;1088;706;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;02213.jpg
13;14;301;155;18;3;8;Audi 100 Wagon 1994;Audi;Wagon;02214.jpg
126;27;522;445;58;9;5;Chevrolet Traverse SUV 2012;Chevrolet;SUV;02215.jpg
89;42;868;504;100;14;0;FIAT 500 Convertible 2012;FIAT;Convertible;02216.jpg
35;81;428;294;139;22;2;Hyundai Elantra Touring Hatchback 2012;Hyundai;Hatchback;02217.jpg
328;274;1017;689;145;26;5;Jeep Patriot SUV 2012;Jeep;SUV;02218.jpg
34;33;663;401;149;26;5;Jeep Compass SUV 2012;Jeep;SUV;02219.jpg
73;164;936;471;13;3;1;Audi A5 Coupe 2012;Audi;Coupe;02220.jpg
55;68;529;450;32;4;5;BMW X5 SUV 2007;BMW;SUV;02221.jpg
29;66;597;228;59;9;0;Chevrolet Camaro Convertible 2012;Chevrolet;Convertible;02222.jpg
11;98;734;463;85;12;3;Dodge Caravan Minivan 1997;Dodge;Minivan;02223.jpg
7;61;290;205;80;10;0;Chrysler Crossfire Convertible 2008;Chrysler;Convertible;02224.jpg
14;58;488;273;91;12;6;Dodge Dakota Club Cab 2007;Dodge;Truck;02225.jpg
109;163;553;425;117;17;4;Ford Fiesta Sedan 2012;Ford;Sedan;02226.jpg
86;68;199;158;165;34;4;Mercedes-Benz S-Class Sedan 2012;Mercedes-Benz;Sedan;02227.jpg
38;134;463;311;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;02228.jpg
107;445;884;665;158;31;0;Maybach Landaulet Convertible 2012;Maybach;Convertible;02229.jpg
28;32;340;178;69;9;6;Chevrolet Silverado 2500HD Regular Cab 2012;Chevrolet;Truck;02230.jpg
48;66;363;210;44;5;4;Bentley Continental Flying Spur Sedan 2007;Bentley;Sedan;02231.jpg
109;88;561;349;35;4;4;BMW M5 Sedan 2010;BMW;Sedan;02232.jpg
31;2;357;176;28;4;1;BMW 1 Series Coupe 2012;BMW;Coupe;02233.jpg
61;58;335;236;39;5;0;Bentley Continental Supersports Conv. Convertible 2012;Bentley;Convertible;02234.jpg
203;497;2792;1959;66;9;4;Chevrolet Cobalt SS 2010;Chevrolet;Sedan;02235.jpg
45;91;382;288;179;42;0;Spyker C8 Convertible 2009;Spyker;Convertible;02236.jpg
14;41;291;165;161;34;0;Mercedes-Benz 300-Class Convertible 1993;Mercedes-Benz;Convertible;02237.jpg
68;135;389;282;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;02238.jpg
55;41;969;673;133;22;5;Hyundai Veracruz SUV 2012;Hyundai;SUV;02239.jpg
185;495;1497;964;4;1;4;Acura TL Type-S 2008;Acura;Sedan;02240.jpg
204;227;627;511;27;4;0;BMW 1 Series Convertible 2012;BMW;Convertible;02241.jpg
36;72;594;413;64;9;7;Chevrolet Express Cargo Van 2007;Chevrolet;Van;02242.jpg
122;123;503;292;169;36;7;Nissan NV Passenger Van 2012;Nissan;Van;02243.jpg
180;152;461;362;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;02244.jpg
17;30;405;278;48;7;5;Buick Rainier SUV 2007;Buick;SUV;02245.jpg
128;203;922;710;164;34;4;Mercedes-Benz E-Class Sedan 2012;Mercedes-Benz;Sedan;02246.jpg
31;125;624;349;114;17;6;Ford F-150 Regular Cab 2007;Ford;Truck;02247.jpg
86;131;507;384;79;10;4;Chrysler 300 SRT-8 2010;Chrysler;Sedan;02248.jpg
114;79;600;356;178;41;2;Scion xD Hatchback 2012;Scion;Hatchback;02249.jpg
19;39;630;351;188;45;4;Toyota Corolla Sedan 2012;Toyota;Sedan;02250.jpg
26;34;246;156;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;02251.jpg
35;53;272;190;162;34;4;Mercedes-Benz C-Class Sedan 2012;Mercedes-Benz;Sedan;02252.jpg
26;217;582;396;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;02253.jpg
